GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
441,1014.43,2582.01,3022.29,307.84,161.73,-122.23,-2235.88,-18009.58,957.14,10894.94,-4021.58,126.42,-1427.32,-3895.16,-5322.48
443,1071.08,2597.31,3075.53,309.84,147.45,-160.56,-2183.34,-18213.61,952.86,10947.66,-3921.18,128.91,-1455.78,-3792.28,-5248.06
445,1024.76,2566.04,3085.14,311.6,148.61,-139.66,-2182.91,-18430.21,936.28,11060.09,-3801.11,128.65,-1620.27,-3672.45,-5292.72
447,1048.15,2503.41,3026.02,315.99,142.43,-126.55,-2172.46,-18277.37,936.02,11024.45,-3922.16,130.33,-1579.92,-3791.82,-5371.74
449,1088.48,2519.12,3065.82,303.35,166.29,-130.38,-2168.97,-18296.25,926.88,10974.2,-3859.73,128.21,-1551.47,-3731.51,-5282.98
451,1086.58,2558.6,3042.26,314.67,158.44,-126.3,-2243.76,-18239.77,942.2,10927.45,-3874.34,124.86,-1579.64,-3749.48,-5329.12
453,1027.63,2553.97,3042.45,289.88,158.99,-140.5,-2200.23,-18320.98,951.57,11003.33,-3859.65,128.16,-1633.9,-3731.48,-5365.38
455,1056.93,2531.63,3108.51,307.46,163.97,-131.54,-2213.43,-18317.01,945.57,10982.16,-3870.86,125.9,-1565.76,-3744.97,-5310.72
457,1065.64,2574.35,3044.63,292.19,143.0,-152.38,-2194.29,-18349.78,915.62,10961.89,-3805.63,128.74,-1699.12,-3676.88,-5376.01
459,1107.08,2510.08,3054.41,292.27,152.04,-131.02,-2193.4,-18048.38,934.1,10970.98,-4081.46,129.86,-1351.84,-3951.6,-5303.44
461,1060.53,2483.63,3088.0,303.14,149.71,-147.11,-2195.01,-18425.34,948.21,11003.52,-3786.29,128.04,-1730.7,-3658.25,-5388.95
463,1087.97,2571.88,3063.08,292.4,156.9,-135.08,-2184.38,-18307.77,934.55,10984.21,-3883.42,128.96,-1536.24,-3754.46,-5290.7
465,1075.65,2533.38,3060.08,308.13,171.7,-123.64,-2179.98,-18326.73,974.05,10972.5,-3800.18,128.48,-1534.86,-3671.71,-5206.57
467,1062.87,2496.44,3048.87,290.39,154.9,-134.15,-2195.79,-18168.68,947.14,10991.68,-4000.04,131.78,-1506.33,-3868.26,-5374.59
469,1036.86,2534.82,3076.86,292.97,153.32,-131.7,-2161.85,-18130.66,956.38,10998.62,-3993.8,130.8,-1374.37,-3862.99,-5237.36
471,1004.33,2494.09,3029.8,303.03,152.18,-150.4,-2169.89,-18331.18,949.94,11006.49,-3833.17,131.52,-1711.6,-3701.65,-5413.25
473,1093.31,2476.41,3079.1,310.24,157.06,-141.96,-2180.89,-18159.08,975.23,10964.32,-3990.19,133.0,-1426.28,-3857.19,-5283.47
