GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
33,1086.06,2478.15,3055.49,299.34,151.12,-124.57,-2199.4,-18171.1,905.86,10966.94,-4065.55,130.88,-1552.1,-3934.68,-5486.78
35,1018.31,2496.64,3072.44,302.43,165.28,-125.41,-2233.98,-18303.38,943.41,10968.41,-3939.39,129.0,-1695.86,-3810.39,-5506.25
37,1077.17,2519.9,3069.07,313.33,166.07,-148.69,-2211.3,-18147.73,920.0,10974.58,-4070.86,131.54,-1467.6,-3939.32,-5406.92
39,1044.71,2477.25,3043.07,295.99,152.3,-131.43,-2203.29,-18049.09,942.14,10931.81,-4154.87,131.77,-1496.54,-4023.1,-5519.63
41,1103.98,2552.6,3032.28,319.81,151.0,-135.56,-2212.46,-18045.97,925.66,10955.21,-4175.52,129.66,-1353.45,-4045.86,-5399.31
43,1047.98,2514.96,3054.73,313.58,160.66,-133.42,-2235.09,-18202.02,915.74,11066.04,-4104.86,128.48,-1496.85,-3976.38,-5473.23
45,1071.68,2512.47,3027.66,304.54,177.6,-107.27,-2224.49,-18246.55,917.53,10992.35,-4040.57,128.0,-1574.48,-3912.57,-5487.06
47,1015.38,2457.69,3042.22,298.97,165.3,-103.51,-2229.38,-18334.95,904.1,11029.38,-3971.22,127.59,-1754.8,-3843.63,-5598.43
49,1081.92,2593.26,3068.76,320.13,169.73,-126.49,-2188.17,-18275.93,937.44,10926.73,-4002.03,130.6,-1492.61,-3871.43,-5364.04
51,1010.21,2528.79,3049.81,306.24,146.68,-115.88,-2244.11,-18311.6,916.22,10857.69,-3867.11,128.36,-1855.96,-3738.76,-5594.72
53,1046.41,2436.63,3026.39,301.6,162.39,-123.97,-2207.23,-18294.18,910.95,11062.75,-4001.52,128.78,-1678.27,-3872.73,-5551.01
55,1079.76,2466.49,3080.04,301.95,152.79,-95.75,-2228.67,-18258.66,903.95,11008.38,-3983.82,129.57,-1589.72,-3854.25,-5443.97
57,1034.35,2491.76,3045.7,311.29,158.49,-143.44,-2188.8,-18107.41,906.56,10886.55,-4046.97,132.06,-1604.95,-3914.91,-5519.87
59,1050.19,2526.42,3065.4,312.31,164.92,-108.12,-2193.59,-18074.91,935.72,10941.71,-4121.17,132.83,-1379.95,-3988.34,-5368.29
61,1010.76,2542.49,3037.91,312.09,158.42,-115.65,-2190.11,-18132.8,925.72,11017.21,-4134.52,134.54,-1433.96,-3999.98,-5433.94
63,1126.75,2594.29,3055.7,319.52,181.01,-120.54,-2203.96,-18011.07,894.82,10854.7,-4148.75,133.16,-1308.79,-4015.59,-5324.38
65,1033.77,2543.78,3061.02,314.29,161.54,-113.77,-2206.53,-17999.34,951.07,10896.34,-4173.9,130.84,-1357.83,-4043.06,-5400.89
67,1024.51,2495.55,3019.22,307.25,166.37,-111.38,-2218.44,-17982.75,900.32,10843.55,-4161.28,130.1,-1555.8,-4031.18,-5586.97
69,1029.42,2534.03,3033.28,296.5,170.09,-121.22,-2165.27,-18205.99,905.72,10967.42,-4045.11,131.35,-1556.02,-3913.76,-5469.78
71,1033.33,2508.92,3073.67,313.25,175.01,-134.63,-2232.92,-17960.21,912.26,10914.36,-4242.97,130.19,-1396.97,-4112.78,-5509.75
73,1063.13,2512.5,3027.77,304.86,149.36,-122.96,-2232.65,-18116.14,915.7,10984.66,-4117.65,129.15,-1513.77,-3988.5,-5502.27
75,1074.63,2511.11,3054.72,293.71,172.87,-146.06,-2220.81,-18025.11,917.25,10963.28,-4173.5,130.75,-1404.4,-4042.75,-5447.15
77,1047.67,2533.32,3055.32,304.46,164.05,-102.9,-2202.74,-17960.36,912.29,10891.6,-4204.57,129.12,-1357.29,-4075.45,-5432.74
79,970.18,2529.96,3045.88,306.47,175.78,-103.01,-2254.4,-18062.62,929.18,10925.59,-4118.38,127.15,-1537.0,-3991.23,-5528.23
81,1034.17,2503.34,3024.2,309.29,161.65,-119.89,-2254.01,-18146.86,919.44,11020.41,-4104.3,127.83,-1548.26,-3976.47,-5524.72
83,1025.87,2552.87,3043.46,302.64,148.88,-114.21,-2213.46,-18124.02,916.66,10986.63,-4108.78,128.19,-1474.68,-3980.59,-5455.27
85,1077.9,2497.62,3075.04,305.88,177.22,-106.85,-2244.68,-18136.71,930.81,10937.45,-4020.19,125.63,-1486.32,-3894.55,-5380.87
87,1057.93,2504.5,3084.33,306.74,167.0,-113.56,-2219.54,-18160.75,936.33,10946.91,-3996.8,128.73,-1490.11,-3868.07,-5358.18
89,1091.53,2532.65,3050.41,294.33,141.02,-102.72,-2217.76,-18043.91,898.77,10991.24,-4197.46,130.65,-1364.44,-4066.81,-5431.25
91,1034.51,2470.08,3061.51,296.36,162.71,-127.26,-2207.16,-18238.33,902.98,10927.03,-4042.5,129.49,-1717.57,-3913.01,-5630.58
