GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
45,1089.39,2506.7,3062.01,296.34,148.78,-136.1,-2238.62,-18491.52,959.21,11245.57,-3878.19,126.6,-1558.25,-3751.59,-5309.83
47,1088.37,2447.57,3031.96,303.4,155.65,-111.51,-2212.07,-18582.8,950.17,11281.55,-3861.05,127.62,-1647.71,-3733.43,-5381.14
49,1087.33,2453.26,3024.23,317.35,146.26,-119.5,-2236.29,-18641.25,955.9,11267.64,-3758.42,126.5,-1745.06,-3631.92,-5376.98
51,1047.37,2508.58,3047.97,301.79,158.55,-105.44,-2192.21,-18680.0,983.6,11320.04,-3754.19,124.53,-1609.74,-3629.67,-5239.41
53,1068.89,2509.79,3063.13,288.55,159.11,-119.58,-2249.33,-18519.15,955.52,11200.28,-3790.83,124.18,-1642.79,-3666.65,-5309.44
55,1095.62,2463.89,3045.05,298.78,169.39,-120.61,-2182.72,-18458.1,936.94,11190.6,-3867.45,129.4,-1561.16,-3738.05,-5299.21
57,1043.5,2441.76,3078.33,292.45,156.66,-121.87,-2214.31,-18445.45,940.73,11210.0,-3906.28,127.64,-1618.19,-3778.64,-5396.82
59,1065.17,2468.83,3027.53,293.63,158.34,-105.9,-2199.65,-18344.83,916.89,11210.43,-3996.88,129.53,-1509.56,-3867.34,-5376.9
61,1094.19,2389.3,3050.06,285.78,148.24,-114.57,-2237.86,-18606.16,955.6,11303.5,-3815.54,124.16,-1731.92,-3691.39,-5423.31
63,1110.54,2471.07,3049.15,310.37,185.78,-117.92,-2239.51,-18499.29,933.07,11199.8,-3877.47,129.95,-1596.95,-3747.52,-5344.48
65,1064.58,2494.05,3064.7,309.93,170.02,-122.45,-2194.82,-18563.69,962.42,11273.19,-3863.95,124.8,-1542.07,-3739.15,-5281.22
67,1036.78,2539.47,3062.92,298.59,153.57,-115.62,-2240.84,-18450.39,958.05,11187.13,-3872.0,125.04,-1570.36,-3746.96,-5317.32
69,1102.1,2496.79,3084.12,304.41,161.97,-122.46,-2219.36,-18507.19,967.3,11221.13,-3925.84,124.81,-1511.19,-3801.04,-5312.23
71,1029.83,2452.96,3042.12,295.34,145.39,-88.83,-2260.67,-18330.37,953.56,11297.89,-4027.9,123.69,-1462.79,-3904.21,-5367.0
73,1101.98,2473.13,3067.55,308.24,146.54,-135.54,-2199.64,-18455.0,953.25,11259.15,-3958.09,126.41,-1480.33,-3831.69,-5312.02
75,1075.69,2480.42,3025.87,308.72,164.25,-100.39,-2237.57,-18354.05,943.16,11232.08,-4045.69,123.31,-1461.83,-3922.37,-5384.2
77,1118.17,2416.13,3062.38,290.05,158.39,-135.2,-2257.07,-18426.53,962.4,11276.89,-3948.65,125.24,-1534.4,-3823.41,-5357.81
79,1065.27,2527.46,3081.12,298.36,159.83,-108.43,-2226.71,-18529.86,921.95,11183.97,-3839.24,127.59,-1627.03,-3711.65,-5338.68
81,1105.37,2510.18,3039.56,309.46,154.33,-131.37,-2227.47,-18562.33,955.14,11228.33,-3849.77,125.46,-1618.81,-3724.3,-5343.11
83,1059.96,2525.51,3045.79,310.9,163.5,-99.29,-2202.49,-18502.96,967.77,11211.11,-3881.54,124.19,-1520.19,-3757.35,-5277.54
85,1041.96,2501.17,3069.33,307.19,159.3,-120.0,-2235.04,-18490.53,958.91,11168.0,-3795.02,124.39,-1639.72,-3670.62,-5310.34
87,1080.3,2367.71,3023.24,301.92,143.93,-103.28,-2198.03,-18510.9,963.28,11221.38,-3843.55,126.19,-1710.44,-3717.35,-5427.79
89,1044.9,2505.19,3056.58,292.5,162.02,-105.07,-2256.51,-18331.68,944.8,11256.24,-3995.98,125.43,-1431.01,-3870.55,-5301.56
91,1116.44,2467.61,3060.63,297.49,162.77,-108.44,-2197.27,-18522.61,959.89,11170.11,-3834.43,125.86,-1593.36,-3708.58,-5301.94
93,1087.99,2449.64,3060.6,303.39,169.91,-107.57,-2257.66,-18563.49,960.94,11130.71,-3724.1,125.18,-1765.54,-3598.92,-5364.47
95,1068.12,2449.11,3059.58,303.19,150.31,-105.34,-2244.3,-18599.87,955.63,11229.74,-3800.35,123.36,-1733.83,-3676.99,-5410.82
97,1058.08,2459.24,3058.76,292.39,147.52,-109.84,-2245.15,-18590.12,922.91,11193.93,-3773.72,120.65,-1812.28,-3653.07,-5465.35
99,1128.15,2530.29,3082.36,302.48,169.97,-111.41,-2215.58,-18515.67,926.01,11174.09,-3827.13,123.8,-1529.33,-3703.33,-5232.65
101,1044.96,2441.61,3063.91,292.3,154.11,-124.63,-2232.42,-18490.99,940.83,11194.89,-3847.12,124.75,-1715.43,-3722.37,-5437.8
103,1049.66,2442.37,3060.35,285.94,160.1,-111.52,-2291.84,-18456.63,958.77,11261.53,-3891.88,123.02,-1641.27,-3768.86,-5410.13
105,1071.62,2535.95,3097.57,323.6,156.18,-107.26,-2257.32,-18380.22,973.55,11246.2,-3975.13,124.83,-1340.15,-3850.3,-5190.45
107,1057.38,2490.09,3069.22,295.5,138.75,-124.59,-2247.16,-18463.33,967.52,11275.46,-3933.77,126.35,-1541.17,-3807.42,-5348.58
109,1081.6,2410.04,3035.46,291.09,154.02,-103.72,-2243.54,-18529.67,934.82,11295.94,-3873.68,125.0,-1673.95,-3748.67,-5422.63
