GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
135,1129.83,2506.06,3036.3,316.07,158.64,-104.42,-2216.47,-18458.68,908.28,10938.91,-3724.95,125.15,-1785.48,-3599.8,-5385.28
137,1062.52,2540.73,3037.03,306.22,149.99,-117.9,-2271.77,-18294.37,922.51,11074.8,-3902.39,124.57,-1590.24,-3777.82,-5368.07
139,1087.19,2491.82,3031.55,315.01,159.25,-107.15,-2216.61,-18469.99,886.15,11003.12,-3786.29,127.13,-1819.66,-3659.16,-5478.82
141,1095.17,2514.32,3015.21,307.87,149.41,-109.19,-2209.83,-18359.32,953.14,11037.78,-3889.25,125.63,-1605.45,-3763.62,-5369.07
143,1027.08,2511.29,3021.43,301.98,148.36,-106.44,-2215.41,-18371.06,941.22,11057.71,-3866.41,127.68,-1683.84,-3738.72,-5422.56
145,1066.36,2558.03,3005.99,323.06,170.83,-120.48,-2216.15,-18329.12,898.72,10976.98,-3886.57,124.94,-1665.79,-3761.64,-5427.43
147,1067.78,2559.02,3001.36,297.94,164.03,-111.46,-2255.5,-18362.28,918.13,11042.01,-3842.52,124.56,-1678.97,-3717.97,-5396.93
149,1049.53,2425.51,2990.87,299.94,139.39,-122.56,-2218.93,-18398.71,919.55,11094.22,-3844.44,125.22,-1821.19,-3719.22,-5540.41
151,1045.49,2590.64,3081.88,315.39,174.48,-126.33,-2212.91,-18352.08,929.03,10956.82,-3842.35,125.96,-1597.6,-3716.39,-5313.99
153,1049.15,2375.18,3040.62,297.77,161.45,-109.18,-2206.35,-18436.04,946.7,11125.27,-3911.11,125.6,-1755.41,-3785.5,-5540.91
155,1061.59,2411.4,3087.76,288.6,161.15,-132.31,-2198.1,-18324.47,897.83,10977.14,-3887.63,128.15,-1769.42,-3759.48,-5528.9
157,1058.77,2454.16,3059.06,299.0,161.11,-137.67,-2222.03,-18155.31,927.29,10931.27,-3968.45,125.29,-1624.34,-3843.16,-5467.51
159,1093.87,2468.22,3058.46,308.08,164.02,-101.18,-2202.15,-18329.28,923.35,10943.22,-3842.33,124.4,-1673.39,-3717.93,-5391.32
161,1045.07,2455.86,3043.8,298.82,175.41,-108.13,-2204.38,-18134.12,944.65,10934.25,-3991.31,126.76,-1548.77,-3864.55,-5413.32
163,1061.76,2431.74,3032.43,297.52,170.93,-106.11,-2204.91,-18398.07,916.46,11009.86,-3876.31,127.39,-1788.39,-3748.92,-5537.31
165,1019.33,2450.66,3021.1,295.01,150.26,-125.93,-2190.55,-18347.13,933.78,11020.12,-3897.95,125.97,-1773.35,-3771.98,-5545.33
