GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
629,1101.49,2538.81,3058.21,318.33,163.02,-145.65,-2201.7,-17996.54,950.17,10958.27,-4165.06,135.09,-1255.59,-4029.96,-5285.55
631,1068.4,2568.26,3020.82,326.5,149.91,-128.66,-2215.54,-18085.98,949.59,10963.85,-4116.07,134.09,-1382.83,-3981.98,-5364.8
633,1018.07,2497.05,3018.63,305.06,162.51,-144.03,-2205.41,-17947.29,952.46,10943.48,-4167.89,132.96,-1399.47,-4034.93,-5434.41
635,1022.85,2468.78,3048.71,306.67,146.77,-142.41,-2198.57,-17919.64,971.71,11013.18,-4237.61,133.37,-1281.96,-4104.24,-5386.2
637,1086.08,2510.42,3040.69,301.67,147.46,-144.83,-2172.71,-17994.96,912.91,10874.12,-4153.35,134.12,-1439.14,-4019.23,-5458.37
639,1036.4,2547.66,3033.05,300.93,157.47,-108.98,-2209.14,-17825.63,949.27,10980.84,-4319.03,132.82,-1138.11,-4186.21,-5324.32
641,1056.76,2563.73,3043.28,320.14,170.05,-112.16,-2193.35,-17708.17,948.61,10830.78,-4351.17,137.35,-1080.32,-4213.82,-5294.14
643,1087.65,2535.78,3066.94,316.14,159.59,-126.71,-2171.93,-17879.58,915.06,10825.23,-4178.52,136.84,-1271.83,-4041.68,-5313.51
645,1128.54,2508.36,3042.94,313.3,153.05,-125.25,-2209.58,-17861.35,931.55,10840.4,-4185.16,132.4,-1278.04,-4052.76,-5330.8
647,1029.71,2521.9,3036.32,287.31,156.82,-132.9,-2201.87,-17859.18,970.06,10884.52,-4200.39,134.37,-1307.31,-4066.02,-5373.33
649,1087.8,2492.29,3045.29,301.54,172.43,-119.51,-2214.07,-17973.78,935.12,10945.16,-4165.27,133.54,-1327.73,-4031.73,-5359.45
651,1048.99,2510.44,3056.01,304.42,170.31,-142.28,-2249.19,-18119.84,957.1,10980.61,-4017.76,130.15,-1483.42,-3887.6,-5371.03
653,1049.62,2556.54,3064.09,313.05,161.13,-142.26,-2203.12,-18123.77,923.12,10880.36,-3982.17,132.99,-1521.25,-3849.18,-5370.43
655,1098.98,2462.73,3092.52,290.59,159.17,-143.34,-2193.29,-17978.59,922.89,10891.51,-4136.24,134.17,-1396.83,-4002.07,-5398.9
657,1086.55,2549.64,3045.56,314.76,159.06,-121.14,-2216.82,-17816.24,933.16,10866.07,-4219.07,131.61,-1199.42,-4087.46,-5286.88
659,1012.69,2561.95,3039.09,301.16,152.13,-135.08,-2246.87,-17867.54,940.56,10887.01,-4218.42,133.36,-1354.9,-4085.06,-5439.97
661,1108.41,2450.75,3038.85,303.39,158.15,-126.84,-2206.21,-18205.13,930.82,10942.17,-3965.35,134.24,-1605.65,-3831.11,-5436.76
663,1028.44,2510.78,3063.66,305.47,167.76,-128.04,-2193.75,-18232.45,957.3,11046.25,-4013.68,135.25,-1474.57,-3878.43,-5353.01
665,1076.82,2486.4,3067.46,300.18,153.89,-118.79,-2229.03,-18058.41,967.05,10879.16,-4031.09,132.36,-1475.27,-3898.73,-5374.0
667,1000.18,2515.37,3042.53,299.82,166.02,-136.67,-2225.0,-18033.78,936.97,10906.02,-4030.31,132.92,-1528.55,-3897.39,-5425.94
669,1067.62,2509.37,3064.83,298.8,172.32,-126.1,-2224.71,-18055.25,943.82,10877.59,-4045.42,131.88,-1471.72,-3913.55,-5385.27
671,1064.34,2531.75,3015.79,303.97,154.35,-129.7,-2213.27,-17904.11,932.75,10922.02,-4228.27,133.29,-1322.11,-4094.97,-5417.08
673,1035.61,2441.1,3045.94,287.56,141.54,-118.9,-2191.43,-17929.07,951.96,10982.0,-4234.58,134.3,-1353.67,-4100.29,-5453.96
675,1097.89,2494.78,3036.72,300.03,149.34,-137.39,-2215.75,-18149.51,911.65,10892.24,-3938.29,131.07,-1620.0,-3807.21,-5427.22
677,1101.56,2511.33,3044.99,316.79,170.1,-123.27,-2185.69,-17932.12,951.9,10789.11,-4145.88,134.02,-1355.31,-4011.86,-5367.17
679,1027.05,2537.63,3032.04,317.12,154.22,-140.6,-2215.24,-18015.24,935.86,10910.41,-4093.43,133.66,-1456.75,-3959.77,-5416.52
681,1095.27,2431.87,3050.84,305.79,164.01,-124.84,-2189.17,-18115.7,952.77,10950.09,-4087.9,134.49,-1479.07,-3953.41,-5432.48
683,1083.93,2502.98,3046.02,302.78,159.51,-122.45,-2206.21,-18087.3,940.35,10941.92,-4068.71,132.2,-1438.47,-3936.5,-5374.97
685,1042.05,2492.43,3053.41,310.61,161.02,-112.27,-2202.2,-18283.98,929.86,11009.94,-3951.06,135.3,-1599.14,-3815.76,-5414.9
